company_id,type,rule_id,text,confidence_pct
ADANIENT,con,CON_1,Debt-to-equity ratio of 3.24 is elevated for a non-financial company and warrants monitoring,90.51
ADANIENT,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ADANIENT,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ADANIENT,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,90.52
ADANIENT,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,79.44
ADANIGREEN,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
ADANIGREEN,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,100.0
ADANIGREEN,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
ADANIGREEN,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,100.0
ADANIGREEN,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100.0
ADANIGREEN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
ADANIGREEN,con,CON_1,Debt-to-equity ratio of 3.61 is elevated for a non-financial company and warrants monitoring,95.17
ADANIGREEN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ADANIGREEN,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ADANIGREEN,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
ADANIPORTS,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
ADANIPORTS,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
ADANIPORTS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
ADANIPORTS,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,70.82
ADANIPORTS,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
ADANIPORTS,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
ADANIPORTS,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ADANIPORTS,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ADANIPOWER,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
ADANIPOWER,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
ADANIPOWER,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,83.56
ADANIPOWER,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,86.2
ADANIPOWER,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,100.0
ADANIPOWER,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100.0
ADANIPOWER,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
ADANIPOWER,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
ADANIPOWER,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
ADANIPOWER,con,CON_1,Debt-to-equity ratio of 9.74 is elevated for a non-financial company and warrants monitoring,100.0
ADANIPOWER,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ATGL,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
ATGL,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,86.25
ATGL,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,83.29
ATGL,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,76.26
ATGL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
ATGL,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,87.32
ATGL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ATGL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ATGL,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,78.48
AMBUJACEM,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
AMBUJACEM,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
AMBUJACEM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
AMBUJACEM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
AMBUJACEM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
AMBUJACEM,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,77.81
APOLLOHOSP,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,92.55
APOLLOHOSP,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
APOLLOHOSP,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,76.46
APOLLOHOSP,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,95.12
APOLLOHOSP,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,97.55
APOLLOHOSP,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,80.26
APOLLOHOSP,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
APOLLOHOSP,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
APOLLOHOSP,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ASIANPAINT,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
ASIANPAINT,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
ASIANPAINT,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
ASIANPAINT,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,90.12
ASIANPAINT,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,75.36
ASIANPAINT,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
ASIANPAINT,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,89.15
ASIANPAINT,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ASIANPAINT,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,86.69
DMART,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
DMART,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,96.78
DMART,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,93.66
DMART,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
DMART,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100.0
DMART,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
DMART,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
DMART,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,86.27
AXISBANK,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
AXISBANK,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,84.69
AXISBANK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
AXISBANK,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
AXISBANK,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
AXISBANK,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
AXISBANK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,82.35
AXISBANK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
BAJAJ-AUTO,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BAJAJ-AUTO,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
BAJAJ-AUTO,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BAJAJ-AUTO,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,97.44
BAJAJ-AUTO,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BAJAJ-AUTO,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,92.95
BAJAJ-AUTO,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BAJAJ-AUTO,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BAJFINANCE,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BAJFINANCE,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,99.05
BAJFINANCE,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,79.29
BAJFINANCE,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,95.21
BAJFINANCE,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BAJFINANCE,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,100.0
BAJFINANCE,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BAJFINANCE,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
BAJFINANCE,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
BAJFINANCE,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BAJFINANCE,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
BAJFINANCE,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,84.6
BAJAJFINSV,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BAJAJFINSV,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,94.78
BAJAJFINSV,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,87.04
BAJAJFINSV,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,76.61
BAJAJFINSV,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BAJAJFINSV,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,85.0
BAJAJFINSV,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,85.32
BAJAJFINSV,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
BAJAJFINSV,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BAJAJFINSV,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BAJAJFINSV,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,76.61
BAJAJHLDNG,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BAJAJHLDNG,pro,PRO_3,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75.0
BAJAJHLDNG,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,76.44
BAJAJHLDNG,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
BAJAJHLDNG,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BAJAJHLDNG,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,96.06
BAJAJHLDNG,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BAJAJHLDNG,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,72.54
BAJAJHLDNG,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
BAJAJHLDNG,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
BAJAJHLDNG,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BAJAJHLDNG,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BANKBARODA,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BANKBARODA,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,87.49
BANKBARODA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BANKBARODA,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,89.85
BANKBARODA,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BANKBARODA,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BANKBARODA,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
BANKBARODA,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,84.17
BANKBARODA,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
BEL,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BEL,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BEL,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,76.26
BEL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BEL,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,99.15
BEL,con,CON_1,Debt-to-equity ratio of 4.00 is elevated for a non-financial company and warrants monitoring,100.0
BHEL,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,85.0
BHEL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BHEL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BHEL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
BHEL,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,91.8
BHEL,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
BHEL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,68.48
BPCL,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,83.76
BPCL,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,78.39
BPCL,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,97.16
BPCL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BPCL,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
BPCL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BPCL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BPCL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
BPCL,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,84.08
BHARTIARTL,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
BHARTIARTL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,76.26
BHARTIARTL,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
BHARTIARTL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BHARTIARTL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BHARTIARTL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
BHARTIARTL,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,81.89
BOSCHLTD,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BOSCHLTD,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
BOSCHLTD,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BOSCHLTD,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
BOSCHLTD,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BOSCHLTD,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
BOSCHLTD,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
BOSCHLTD,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
BOSCHLTD,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
BOSCHLTD,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,79.22
BRITANNIA,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
BRITANNIA,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,76.36
BRITANNIA,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
BRITANNIA,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,84.89
BRITANNIA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
BRITANNIA,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
BRITANNIA,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,81.81
BRITANNIA,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,81.95
CANBK,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
CANBK,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,91.75
CANBK,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,98.81
CANBK,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
CANBK,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
CANBK,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
CANBK,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,83.42
CANBK,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
CHOLAFIN,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
CHOLAFIN,pro,PRO_4,Revenue growing at above 15% CAGR over 5 years reflects strong business momentum,83.4
CHOLAFIN,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,78.1
CHOLAFIN,pro,PRO_6,Net profit compounding at above 20% over 5 years creates significant shareholder value,80.58
CHOLAFIN,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
CHOLAFIN,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,89.27
CHOLAFIN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
CHOLAFIN,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,94.62
CHOLAFIN,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
CHOLAFIN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
CHOLAFIN,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
CIPLA,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
CIPLA,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
CIPLA,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
CIPLA,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
CIPLA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
CIPLA,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,69.4
CIPLA,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
CIPLA,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,90.29
CIPLA,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
CIPLA,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
CIPLA,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,79.88
COALINDIA,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
COALINDIA,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
COALINDIA,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
COALINDIA,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,78.1
COALINDIA,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
COALINDIA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
COALINDIA,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
COALINDIA,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
COALINDIA,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
COALINDIA,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
DLF,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
DLF,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,83.05
DLF,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,91.12
DLF,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,68.23
DLF,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
DLF,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
DLF,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
DLF,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
DLF,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,85.65
DLF,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,91.43
DABUR,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
DABUR,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
DABUR,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
DABUR,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,96.38
DABUR,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
DABUR,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,86.5
DABUR,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
DABUR,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
DABUR,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,75.47
DIVISLAB,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
DIVISLAB,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,78.17
DIVISLAB,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
DIVISLAB,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
DIVISLAB,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,74.65
DIVISLAB,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,100.0
DIVISLAB,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
DIVISLAB,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
DIVISLAB,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
DIVISLAB,con,CON_13,High PE ratio above 50x may indicate overvaluation relative to earnings,84.97
DRREDDY,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
DRREDDY,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
DRREDDY,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,78.32
DRREDDY,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
DRREDDY,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
DRREDDY,pro,PRO_13,Sustained net profit margin above 10% demonstrates consistent profitability and sound business model,99.78
DRREDDY,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
DRREDDY,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
DRREDDY,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
EICHERMOT,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
EICHERMOT,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
EICHERMOT,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,76.18
